show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description
s730,Movie,Bling Empire - The Afterparty,,"David Spade, London Hughes, Fortune Feimster",,"June 12, 2021",2021,TV-MA,36 min,Movies,"The stars of ""Bling Empire"" discuss the show's success and play bling-themed games, then comic Joel Kim Booster makes his case for joining the cast."
s731,Movie,Cobra Kai - The Afterparty,,"David Spade, London Hughes, Fortune Feimster",,"June 12, 2021",2021,TV-MA,34 min,Movies,"Ralph Macchio, William Zabka and more from the ""Cobra Kai"" cast drop by to chat Season 3 (spoilers ahead!), followed by Bill Burr of ""F Is for Family."""
s732,TV Show,Love (ft. Marriage and Divorce),,"Sung Hoon, Lee Tae-gon, Park Joo-mi, Lee Ga-ryoung, Lee Min-young, Jeon No-min, Jeon Soo-kyeong, Lim Hye-young, Song Ji-in, Moon Sung-ho, Roh Joo-hyun, Kim Ameliia, Kim Eung-soo, Lee Jong-nam, Lee Hyo-chun, Jun Hye-won, Lim Han-bin, Park Seo-kyung, Shin Su-ho, Yun Seo-hyun",South Korea,"June 12, 2021",2021,TV-14,2 Seasons,"International TV Shows, TV Dramas","Everything comes unraveling for three successful women who work on a radio show as twists, turns and troubles plague their seemingly happy marriages."
s733,Movie,To All the Boys: Always and Forever - The Afterparty,,"Cast members of the ""To All the Boys"" films dish about the third movie and answer some fan questions, plus Whitney Cummings gives suspect dating advice.",,"June 12, 2021",2021,TV-MA,36 min,Movies,"Cast members of the ""To All the Boys"" films dish about the third movie and answer some fan questions, plus Whitney Cummings gives suspect dating advice."
s735,TV Show,Lupin,,"Omar Sy, Ludivine Sagnier, Clotilde Hesme, Nicole Garcia, Hervé Pierre, Soufiane Guerrab, Antoine Gouy, Fargass Assandé, Vincent Londez, Shirine Boutella","France, United States","June 11, 2021",2021,TV-MA,2 Seasons,"Crime TV Shows, International TV Shows, TV Action & Adventure","Inspired by the adventures of Arsène Lupin, gentleman thief Assane Diop sets out to avenge his father for an injustice inflicted by a wealthy family."
s736,Movie,Sarbath,Prabhakaran,"Kathir, Soori, Rahasya Gorak, Ashvatt",India,"June 11, 2021",2021,TV-PG,113 min,"Comedies, Dramas, International Movies","When a city man returns to his native village for his brother’s wedding, several unforeseen snags make his visit more eventful than anticipated."
s737,Movie,Skater Girl,Manjari Makijany,"Rachel Saanchita Gupta, Amy Maghera, Shafin Patel, Ambrish Saxena, Swati Das, Jonathan Readwin, Ankit Yadav, Anurag Arora, Vinayak Gupta, Vivek Yadav, Waheeda Rehman","United States, India","June 11, 2021",2021,PG,110 min,"Children & Family Movies, Dramas, International Movies","When a teen in rural India discovers a life-changing passion for skateboarding, she faces a rough road as she follows her dream to compete."
s738,TV Show,Trese,Jay Oliva,"Shay Mitchell, Liza Soberano, Jon Jon Briones, Darren Criss, Manny Jacinto, Dante Basco, Nicole Scherzinger, Lou Diamond Phillips, Steve Blum","Philippines, Singapore, Indonesia","June 11, 2021",2021,TV-MA,1 Season,"Anime Series, Crime TV Shows, TV Horror","In Manila, where dark supernatural forces pervade the criminal underworld, it’s up to Alexandra Trese to keep the peace — but there’s a storm brewing."
s739,Movie,Trese After Dark,,,,"June 11, 2021",2021,TV-14,36 min,"Anime Features, Documentaries","Stars and creators gather to discuss “Trese,” from its Filipino folklore inspirations to the comic’s beginnings and its journey to an anime series."
s740,Movie,Wish Dragon,Chris Appelhans,"Jimmy Wong, John Cho, Constance Wu, Will Yun Lee, Bobby Lee, Jimmy O. Yang, Ian Chen","China, United States, Canada","June 11, 2021",2021,PG,102 min,"Children & Family Movies, Comedies",Determined teen Din is longing to reconnect with his childhood best friend when he meets a wish-granting dragon who shows him the magic of possibilities.
s743,Movie,Camellia Sisters,"Bao Nhan, Namcito","Le Khanh, Kaity Nguyen, Hong Van, Khuong Le, Hoang Dung, Anh Dung, Si Nguyen, Huyng Kien An",Vietnam,"June 10, 2021",2021,TV-MA,117 min,"Dramas, International Movies",Tensions rise and untold secrets surface for three royal sisters when a family treasure is stolen the night before an antique auction.
s745,TV Show,Locombianos,,"Freddy Beltrán, Pamela Ospina, Diego Camargo, Catalina Guzmán",Colombia,"June 10, 2021",2021,TV-MA,1 Season,"International TV Shows, Spanish-Language TV Shows, Stand-Up Comedy & Talk Shows",Four of Colombia's funniest and bawdiest comedians perform before a post-quarantine audience hungry for their stories.
s747,Movie,Awake,Mark Raso,"Gina Rodriguez, Ariana Greenblatt, Frances Fisher, Jennifer Jason Leigh, Barry Pepper, Shamier Anderson, Finn Jones, Lucius Hoyos, Gil Bellows",United States,"June 9, 2021",2021,TV-MA,97 min,"Dramas, Thrillers","After a global event wipes out humanity's ability to sleep, a troubled ex-soldier fights to save her family as society and her mind spiral into chaos."
s749,TV Show,"Fresh, Fried & Crispy",,,United States,"June 9, 2021",2021,TV-PG,1 Season,Reality TV,"Passionate about food and ready for fun, critic Daym Drops drops in on America's smokin' hot spots for the best, freshest takes on fried food."
s750,TV Show,L.A.’s Finest,,"Jessica Alba, Gabrielle Union",United States,"June 9, 2021",2021,TV-MA,2 Seasons,"Crime TV Shows, TV Action & Adventure, TV Comedies","In this spinoff of the ""Bad Boys"" franchise, two police detectives team up while trying to keep their stormy pasts — and differences — from interfering."
s751,Movie,Tragic Jungle,Yulene Olaizola,"Indira Andrewin, Gilberto Barraza, Gabino Rodríguez, Eligio Meléndez, Mariano Tun Xool, Dale Carley, José Alfredo González Dzul, Eliseo Mancilla De La Cruz","Mexico, France, Colombia","June 9, 2021",2021,TV-MA,97 min,"Dramas, Independent Movies, International Movies","To escape an arranged marriage, a woman flees into the depths of the Mayan jungle, where untamed nature merges the human and the supernatural."
s756,Movie,Kitty Love: An Homage to Cats,,Nicolette Kluijver,Netherlands,"June 5, 2021",2021,TV-G,61 min,"Children & Family Movies, Documentaries, International Movies","Famous feline Abatutu presents this charming celebration of cats, showcasing their finest and friskiest moments with a collection of home videos."
s757,Movie,Small Chops,Robert Peters,"Chika Ike, Max Cavenham, Nkem Owoh, Nse Ikpe-Etim, Toyin Abraham, Eucharia Anunobi, Sophie Alakija, Hafis Ayetoro, Omotunde Adebowale David",Nigeria,"June 5, 2021",2020,TV-MA,98 min,"Dramas, International Movies, Romantic Movies","When a business mogul hires an exotic dancer for a weekend of entertainment, it quickly morphs into a messy situation full of misunderstanding."
s758,Movie,Breaking Boundaries: The Science Of Our Planet,Jonathan Clay,"David Attenborough, Johan Rockström",United States,"June 4, 2021",2021,TV-PG,74 min,Documentaries,David Attenborough and scientist Johan Rockström examine Earth's biodiversity collapse and how this crisis can still be averted.
s759,TV Show,Feel Good,Ally Pankiw,"Mae Martin, Charlotte Ritchie, Lisa Kudrow, Sophie Thompson, Tom Andrews, Tobi Bamtefa, Phil Burgers, Ophelia Lovibond, Adrian Lukis, Ritu Arya, Ramon Tikaram",United Kingdom,"June 4, 2021",2021,TV-MA,2 Seasons,"Romantic TV Shows, TV Comedies, TV Dramas","Stand-up comic Mae Martin navigates a passionate, messy new relationship with her girlfriend, George, while dealing with the challenges of sobriety."
s762,TV Show,Human: The World Within,,,,"June 4, 2021",2021,TV-PG,1 Season,"Docuseries, Science & Nature TV",Cutting-edge science and captivating personal stories collide in this illuminating docuseries about the incredible workings of the human body.
s763,Movie,Sweet & Sour,Lee Kae-byeok,"Jang Ki-yong, Chae Soo-bin, Jung Soo-jung",South Korea,"June 4, 2021",2021,TV-14,103 min,"Comedies, International Movies, Romantic Movies","Faced with real-world opportunities and challenges, a couple endures the highs and lows of trying to make a long-distance relationship survive."
s764,TV Show,Sweet Tooth,,"Nonso Anozie, Christian Convery, Adeel Akhtar, Stefania LaVie Owen, Dania Ramirez, Aliza Vellani, Will Forte, James Brolin, Neil Sandilands, Mia Artemis",United States,"June 4, 2021",2021,TV-14,1 Season,"TV Action & Adventure, TV Dramas, TV Sci-Fi & Fantasy","On a perilous adventure across a post-apocalyptic world, a lovable boy who's half-human and half-deer searches for a new beginning with a gruff protector."
s765,Movie,Trippin' with the Kandasamys,Jayan Moodley,"Jailoshini Naidoo, Maeshni Naicker, Madhushan Singh, Mishqah Parthiephal, Koobeshan Naidoo, Yugan Naidoo, Mariam Bassa, Uraysha Ramrachia",South Africa,"June 4, 2021",2021,TV-14,94 min,"Comedies, International Movies, Romantic Movies","To rekindle their marriages, best friends-turned-in-laws Shanthi and Jennifer plan a couples' getaway. But it comes with all kinds of surprises."
s766,Movie,Xtreme,Daniel Benmayor,"Teo García, Óscar Jaenada, Óscar Casas, Andrea Duro, Sergio Peris-Mencheta, Alberto Jo Lee, Luis Zahera, Andrés Herrera, Nao Albet, César Bandera, Isa Montalbán",Spain,"June 4, 2021",2021,TV-MA,112 min,"Action & Adventure, International Movies","In this fast-paced and action-packed thriller, a retired hitman — along with his sister and a troubled teen — takes revenge on his lethal stepbrother."
s767,Movie,Alan Saldaña: Locked Up,Alex Díaz,Alan Saldaña,Mexico,"June 3, 2021",2021,TV-MA,49 min,Stand-Up Comedy,"Mexican comedian Alan Saldaña is back, poking gentle fun at himself and parceling advice, especially about how to stay married and how to be parents."
s768,TV Show,Creator's File: GOLD,,"Ryuji Akiyama, Ryusei Yokohama, Yumi Adachi, Ai Tominaga, Mei Nagano, Aki Yashiro, Kyary Pamyu Pamyu, Akira Nakao, Shino Ikenami, Joe Odagiri",Japan,"June 3, 2021",2021,TV-14,1 Season,"International TV Shows, TV Comedies","Comedian Ryuji Akiyama satirizes top “creators” in Japan with a deadpan, unerring eye for humor, with help from some surprising celebrity guest stars."
s769,Movie,Dancing Queens,Helena Bergström,"Molly Nutley, Fredrik Quiñones, Marie Göranzon, Mattias Nordkvist, Claes Malmberg, Christopher Wollter, Emil Almén, Razmus Nyström, André Christenson, Louie Indriana, Max Ulveson",Sweden,"June 3, 2021",2021,TV-MA,111 min,"Comedies, Dramas, International Movies","A dancer who gets a job cleaning at a struggling drag club dreams of being in the show, and her talent catches an ambitious choreographer's eye."
s770,Movie,From Stress to Happiness,"Alejandro De Grazia, Juan Stadler",,Argentina,"June 3, 2021",2020,TV-G,58 min,"Documentaries, International Movies","A stressed-out documentary filmmaker goes on a journey of discovery with a pair of monks, one of whom is known as ""the happiest man in the world."""
s771,Movie,Myriam Fares: The Journey,Myriam Fares,Myriam Fares,United Arab Emirates,"June 3, 2021",2021,TV-14,72 min,"Documentaries, International Movies, Music & Musicals","From pregnancy to album preparations, Lebanese singer and “Queen of the Stage” Myriam Fares documents her experiences with her family while in lockdown."
s772,TV Show,Pretty Guardian Sailor Moon Eternal The Movie,Chiaki Kon,"Kotono Mitsuishi, Hisako Kanemoto, Rina Satou, Ami Koshimizu, Shizuka Ito, Misato Fukuen, Kenji Nojima, Junko Minagawa, Sayaka Ohara, Ai Maeda, Yukiyo Fujii, Ryo Hirohashi, Taishi Murata, Yoshitsugu Matsuoka, Shoko Nakagawa, Naomi Watanabe, Nanao",,"June 3, 2021",2021,TV-14,1 Season,TV Shows,"When a dark power enshrouds the Earth after a total solar eclipse, the scattered Sailor Guardians must reunite to bring light back into the world."
s773,TV Show,Summertime,,"Coco Rebecca Edogamhe, Ludovico Tersigni, Amanda Campana, Andrea Lattanzi, Giovanni Maini, Alicia Ann Edogamhe, Thony",Italy,"June 3, 2021",2021,TV-MA,2 Seasons,"International TV Shows, Romantic TV Shows, TV Dramas",Two young adults from very different backgrounds fall in love during a summer on Italy’s Adriatic Coast. Inspired by Federico Moccia's book series.
s775,Movie,2 Hearts,Lance Hool,"Jacob Elordi, Adan Canto, Radha Mitchell, Tiera Skovbye, Kari Matchett, Tahmoh Penikett",United States,"June 2, 2021",2020,PG-13,101 min,"Dramas, Faith & Spirituality, Romantic Movies","In parallel love stories, the lives of college student Chris and wealthy businessman Jorge intersect in a profound twist of fate. Based on a true story."
s782,Movie,Black Holes | The Edge of All We Know,Peter Galison,,,"June 2, 2021",2021,TV-14,99 min,Documentaries,Follow scientists on their quest to understand and capture the first image of a black hole while exploring the limits of our knowledge of the universe.
s784,Movie,Carnaval,Leandro Neri,"Giovana Cordeiro, Gkay, Bruna Inocencio, Samya Pascotto, Flavia Pavanelli, Micael Borges, Jean Pedro, Rafael Medrado, Nikolas Antunes, Stella Miranda",Brazil,"June 2, 2021",2021,TV-MA,95 min,"Comedies, International Movies, Music & Musicals","After a breakup, an influencer takes her friends on a free trip to Bahia's vibrant Carnival, where she learns life's not just about social media likes."
s786,TV Show,Cocomelon,,,United States,"June 2, 2021",2021,TV-Y,3 Seasons,Kids' TV,"Learn letters, numbers, animal sounds and more with J.J. in this edutaining series that brings fun times with nursery rhymes for the whole family!"
s806,TV Show,Racket Boys,,"Kim Sang-kyung, Oh Na-ra, Tang Jun-sang, Son Sang-yeon, Choi Hyun-wook, Kim Kang-hoon, Lee Jae-in, Lee Ji-won",,"June 2, 2021",2021,TV-14,1 Season,"International TV Shows, TV Comedies, TV Dramas",A city kid is brought to the countryside by his father's new coaching gig: reviving a ragtag middle school badminton team on the brink of extinction.
s812,Movie,Super Monsters: Once Upon a Rhyme,Steve Ball,"Elyse Maloway, Vincent Tong, Andrea Libman, Alessandro Juliani, Nicole Anthony, Erin Mathews, Diana Kaarina, Gigi Saul Guerrero, Asia Mattu, Rukiya Bernard, Ian James Corlett, Britt McKillip",,"June 2, 2021",2021,TV-Y,25 min,Children & Family Movies,"From Goldilocks to Hansel and Gretel, the Super Monsters reimagine classic fairy tales and favorite nursery rhymes with a musical, magical spin!"
s821,TV Show,The Platform,,"Maxim Khalil, Abdulmohsen Alnemr, Samr Ismaiel, Khaled Alkeesh, Samar Sami, Salloum Haddad, Ahmad Aljasmii, Khaled El Sayed, Yaser Alneyadi, Leen Gherra, Dean Cain, Moatasem Alnahar, Mahira Abdelaziz",United Arab Emirates,"June 2, 2021",2021,TV-14,3 Seasons,"International TV Shows, TV Dramas, TV Mysteries","A programming genius builds a fact-finding, truth-seeking internet portal while reckoning with trouble at home."
s826,TV Show,Dirty John,,"Connie Britton, Eric Bana, Juno Temple, Julia Garner, Jean Smart, Keiko Agena, Jeff Perry, Kevin Zegers, Jake Abel",United States,"May 31, 2021",2020,TV-MA,2 Seasons,"Crime TV Shows, TV Dramas, TV Mysteries",Businesswoman Debra Newell's life unravels when she falls for the lies and manipulation of con man John Meehan. Based on the true-crime podcast.
s827,Movie,Bo Burnham: Inside,Bo Burnham,Bo Burnham,United States,"May 30, 2021",2021,TV-MA,88 min,Stand-Up Comedy,"A new comedy special shot and performed by Bo Burnham, alone, over the course of the past year."
s828,Movie,One Lagos Night,Ekene Som Mekwunye,"Frank Donga, Gold Ikponmwosa, Ali Nuhu, Eniola Badmus, Ogbolor, Genoveva Umeh, Gbubemi Ejeye, Ajayi Akorede, Serge Noujaim",,"May 29, 2021",2021,TV-14,103 min,"Comedies, International Movies","A desperate man attempts to burglarize the home of a wealthy woman, but finds himself face-to-face with a crew of armed robbers who have the same idea."
s830,Movie,Dog Gone Trouble,Kevin Johnson,"Big Sean, Pamela Adlon, Lucy Hale, Marissa Jaret Winokur, Wilmer Valderrama, Joel McHale, Seth Rollins, Damon Wayans Jr., Olivia Holt, Carlos PenaVega",,"May 28, 2021",2021,TV-Y7,88 min,"Children & Family Movies, Comedies",The privileged life of a pampered dog named Trouble is turned upside-down when he gets lost and must learn to survive on the big-city streets.
s831,TV Show,The Kominsky Method,,"Michael Douglas, Alan Arkin, Sarah Baker, Nancy Travis, Susan Sullivan, Lisa Edelstein, Emily Osment, Graham Rogers, Jenna Lyng Adams, Ashleigh LaThrop, Melissa Tang, Casey Thomas Brown, Ann-Margret, Danny DeVito",United States,"May 28, 2021",2021,TV-MA,3 Seasons,"TV Comedies, TV Dramas",Acting coach Sandy Kominsky and best friend Norman Newlander keep each other laughing as they navigate the ups and downs of getting older.
